ID	block	new_block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	confidence	confidenceRT
99029	1	0	132	137.702944037815	-5.70294403781473	-0.410494710242487	11.2970559621853	149	0	8	0	8	0	1.64390129968524	0.545392700005323	64	2.018826500047
99029	1	0	183	136.684684317896	46.3153156821037	-1.01825971991843	12.3153156821037	149	0	9	0	8	0	1.35483049973845	0.472685399930924	76	1.86869739973918
99029	1	0	123	144.148852985794	-21.1488529857938	7.46416866789754	4.85114701420615	149	0	10	1	8	0	1.43309330008924	0.350607300177217	50	1.56818299973384
99029	1	0	147	135.406346233309	11.593653766691	-8.74250675248482	6.59365376669097	142	1	0	1	8	0	1.99163720011711	0.158063699956983	63	1.80134590016678
99029	1	0	160	142.098404284158	17.9015957158418	6.69205805084919	-0.0984042841582296	142	0	1	1	8	0	2.52846270008013	0.461915600113571	46	1.83513680007309
99029	1	0	149	152.168172435182	-3.168172435182	10.0697681510238	-10.168172435182	142	0	2	1	8	0	3.65229979995638	0.801751499995589	58	1.45156709989533
99029	1	0	146	148.288654134762	-2.28865413476202	-3.87951830041997	-6.28865413476202	142	0	3	1	8	0	4.71696949983016	3.01754850009456	67	2.20208129985258
99029	1	0	151	145.750966993188	5.24903300681193	-2.53768714157395	-3.75096699318807	142	0	4	1	8	0	1.83276139991358	0.551912600174546	75	1.90262089995667
99029	1	0	144	141.931356798316	2.06864320168414	-3.81961019487221	0.068643201684136	142	0	5	1	8	1	3.36444899998605	0.86404940020293	84	2.60247009992599
99029	1	0	7	141.825326464476	-134.825326464476	-0.106030333840278	-143.825326464476	358	1	0	0	8	0	3.95669429982081	1.34046430001035	79	2.0694679999724
99029	1	0	355	7.76516601842536	-12.7651660184254	-134.06016044605	-9.76516601842535	358	0	1	1	8	0	1.32926080003381	0.0982734998688102	13	2.7193928998895
99029	1	0	12	1.56935480474897	10.430645195251	-6.19581121367639	-3.56935480474896	358	0	2	1	8	0	2.75926520023495	0.358304200228304	78	2.16867570020258
99029	1	0	354	357.954591511113	-3.95459151111277	-3.6147632936362	0.0454084888872404	358	0	3	1	8	0	2.72854329971597	0.544838399626315	72	1.83541489997879
99029	2	1	174	140.086221709635	33.9137782903654	NaN	40.9137782903654	181	1	0	0	16	0	6.25001519965008	1.73071769997478	0	4.00320110004395
99029	2	0	196	173.576529563443	22.4234704365566	33.4903078538088	7.42347043655658	181	0	1	1	16	0	2.77468959987164	0.14032239979133	90	3.636153599713
99029	2	0	156	180.769024682578	-24.7690246825781	7.19249511913463	0.230975317421951	181	0	2	0	16	1	1.96808309992775	0.352113300003111	95	3.65272990008816
99029	2	0	188	168.432560138401	19.5674398615991	-12.3364645441772	12.5674398615991	181	0	3	0	16	0	5.20070370007306	1.46645729988813	83	6.43874200014398
99029	2	0	188	181.035353186545	6.96464681345505	12.6027930481441	-0.0353531865449459	181	0	4	1	16	0	1.76853349991143	0.218628999777138	86	3.06948049971834
99029	2	0	188	181.101706115206	6.89829388479362	0.0663529286614332	43.8982938847936	225	1	0	1	16	0	3.96041799988598	0.659051700029522	84	2.4520498001948
